# Scenario Collect_Data
# distance at msg send, delivery time, hop count, MSG_ID
3629.6135| -1.0000| -1| M2091
1623.3447| -1.0000| -1| M2096
3323.8166| -1.0000| -1| M2097
1753.2496| -1.0000| -1| M2098
1905.7396| -1.0000| -1| M2099
1109.6498| -1.0000| -1| M1811
1094.4511| -1.0000| -1| M1812
3608.2094| -1.0000| -1| M1813
1659.3413| -1.0000| -1| M1814
311.7129| -1.0000| -1| M1810
1339.5567| -1.0000| -1| M1819
1878.8857| -1.0000| -1| M1815
106.9357| -1.0000| -1| M1816
1081.7290| -1.0000| -1| M1817
1300.2267| -1.0000| -1| M1818
1047.2534| -1.0000| -1| M1822
3111.7839| -1.0000| -1| M1823
749.9442| -1.0000| -1| M1824
1268.9900| -1.0000| -1| M1825
406.2585| -1.0000| -1| M1820
1811.4502| -1.0000| -1| M1821
1364.1130| -1.0000| -1| M1826
599.7300| -1.0000| -1| M1827
1807.9729| -1.0000| -1| M1828
1381.3240| -1.0000| -1| M1829
